Order Date,Ship Mode,Segment,Category,Sub-Category,Quantity,Discount,Profit,Sales
2020-09-06,Standard Class,Consumer,Office Supplies,Tables,12.0,0.19908434679547166,143.65844515944698,444.95221521636006
2020-09-07,Standard Class,Home Office,Technology,Chairs,14.0,0.26869780146896144,110.97606338528266,720.0808078105692
2020-09-08,First Class,Consumer,Furniture,Labels,7.0,0.45992780820638024,82.57553331228956,261.5776559968245
2020-09-09,First Class,Consumer,Technology,Chairs,2.0,0.17317299718298063,-39.512194142090934,95.73400976160721
2020-09-10,Second Class,Consumer,Technology,Chairs,3.0,0.17347660094811385,192.12219439859595,269.73558388832146
2020-09-11,Second Class,Consumer,Furniture,Chairs,1.0,0.3687506240548742,149.67854791364365,127.6409018777845
2020-09-12,Same Day,Consumer,Furniture,Storage,5.0,,23.20550917524119,272.8525308227402
2020-09-13,Standard Class,Home Office,Technology,Tables,1.0,,194.99258233971267,188.2620505142154
2020-09-14,Second Class,Home Office,Technology,Tables,8.0,0.2262197580663467,100.47039740908053,417.5321309610654
2020-09-15,Same Day,Consumer,Technology,Tables,1.0,0.07042851018989993,95.60566455181163,133.85069631513434
2020-09-16,Second Class,Home Office,Technology,Storage,11.0,0.08819349325311165,137.01829485738304,569.1648714340514
2020-09-17,First Class,Home Office,Furniture,Labels,1.0,0.24918388636973987,152.9424470225344,135.940839888358
2020-09-18,Second Class,Corporate,Furniture,Chairs,2.0,,114.11965183287566,141.45243230119524
2020-09-19,Standard Class,Consumer,Technology,Labels,2.0,0.45742295053405,-17.976063408449996,103.57747875357325
2020-09-20,Second Class,Home Office,Office Supplies,Storage,12.0,0.18119694955831656,34.566876498624595,398.17293780156996
2020-09-21,Standard Class,Home Office,Office Supplies,Tables,6.0,0.2902941751390217,182.02091008151243,289.6457192109491
2020-09-22,First Class,Consumer,Furniture,Chairs,7.0,0.3161321439597652,6.153902960962981,260.75258025641693
2020-09-23,Standard Class,Corporate,Technology,Bookcases,5.0,0.006547228294166818,43.041755959378335,330.64318218733905
2020-09-24,Second Class,Consumer,Technology,Bookcases,1.0,0.3317686860083553,58.01922073604899,84.40788644483072
2020-09-25,Same Day,Corporate,Furniture,Labels,1.0,0.08901798343487571,59.851247423613046,143.674966237903
2020-09-26,First Class,Consumer,Office Supplies,Tables,3.0,0.4805351587347276,103.23489562363139,159.84696718070825
2020-09-27,Second Class,Consumer,Office Supplies,Bookcases,14.0,0.07433136387655648,185.7689594361769,565.0926778771405
2020-09-28,First Class,Consumer,Office Supplies,Labels,2.0,0.20731206186351187,10.173177958126239,101.73004573906233
2020-09-29,First Class,Consumer,Furniture,Storage,5.0,0.04267483403932193,-19.624655924770483,223.7961345980076
2020-09-30,Second Class,Corporate,Office Supplies,Labels,12.0,,-0.6323775350156708,321.2866470532826
2020-10-01,Second Class,Corporate,Furniture,Labels,10.0,0.2510975051656213,171.73122505231737,465.1781941265814
2020-10-02,Same Day,Home Office,Furniture,Labels,6.0,0.2976925086600219,111.45270316380152,308.86026013958497
2020-10-03,First Class,Consumer,Technology,Chairs,7.0,0.03353823869421374,21.476697309790026,371.4065811159915
2020-10-04,First Class,Corporate,Office Supplies,Labels,4.0,0.3749802351995889,153.9867347421543,181.39154691504677
2020-10-05,Second Class,Corporate,Furniture,Labels,7.0,0.10495279654779288,165.342499090859,373.12788087910087
2020-10-06,Standard Class,Corporate,Office Supplies,Chairs,11.0,0.4490271447203569,161.6285846725695,449.99368818935886
2020-10-07,Second Class,Consumer,Office Supplies,Chairs,8.0,0.10256982024100358,179.73163340988862,394.54666899153835
2020-10-08,First Class,Home Office,Technology,Storage,11.0,0.09534386033183329,13.060255043340398,540.7556613011664
2020-10-09,Second Class,Corporate,Office Supplies,Tables,1.0,0.01827483392404744,138.76048218656956,166.5817432420418
2020-10-10,Same Day,Consumer,Technology,Bookcases,6.0,,65.134874318535,321.6339494964065
2020-10-11,Standard Class,Corporate,Furniture,Bookcases,8.0,0.2824205666313082,160.4996382225154,355.9303307115925
2020-10-12,Second Class,Corporate,Office Supplies,Labels,5.0,0.03285431971417618,132.1226692904033,244.28658291119297
2020-10-13,Same Day,Home Office,Furniture,Storage,4.0,0.3877638083475053,144.11186162493115,258.537325347879
2020-10-14,First Class,Corporate,Office Supplies,Labels,2.0,0.2266444173740138,114.04045942026787,138.87592633614648
2020-10-15,Second Class,Corporate,Furniture,Bookcases,,0.26219513466379,-5.64280763257328,232.091403129834
2020-10-16,First Class,Consumer,Office Supplies,Chairs,6.0,0.22038137346911407,86.25672972423459,245.09346358970825
2020-10-17,Same Day,Consumer,Office Supplies,Tables,11.0,0.200381530437663,196.16743488112706,496.12829618825737
2020-10-18,First Class,Home Office,Office Supplies,Storage,1.0,0.27982016565410894,184.34701662427972,176.7106700539702
2020-10-19,Same Day,Consumer,Office Supplies,Chairs,9.0,0.07762012296535625,-39.206566050747085,337.0103093470535
2020-10-20,Same Day,Consumer,Office Supplies,Tables,12.0,0.09096406524763556,-8.796296067640718,393.32454123341506
2020-10-21,Same Day,Home Office,Office Supplies,Storage,11.0,0.43089281050675865,-17.06780663635952,334.28930540608627
2020-10-22,Second Class,Corporate,Office Supplies,Storage,6.0,0.47305773106681637,131.49497749632388,218.10886465306444
2020-10-23,First Class,Home Office,Office Supplies,Bookcases,13.0,0.18665465813987647,154.44633246423626,528.096388940496
2020-10-24,First Class,Consumer,Office Supplies,Chairs,3.0,0.13537233657177689,3.3778415776679793,104.7960961062976
2020-10-25,Standard Class,Home Office,Furniture,Storage,4.0,0.3219997716195079,76.46317323795725,204.3671207322804
2020-10-26,Standard Class,Corporate,Technology,Storage,12.0,0.2043670855490482,160.1757570028,627.7051193938383
2020-10-27,Standard Class,Home Office,Office Supplies,Tables,11.0,0.01269317783017243,133.20038619156264,433.5535387779902
2020-10-28,Standard Class,Consumer,Technology,Bookcases,4.0,0.07807629868309518,85.55930137296207,248.22677219717752
2020-10-29,First Class,Consumer,Office Supplies,Labels,3.0,0.35798611442369876,97.58692261469324,140.8373446514604
2020-10-30,Same Day,Home Office,Office Supplies,Bookcases,10.0,0.3294619709550757,77.09013672907,344.81641720604784
2020-10-31,Same Day,Corporate,Furniture,Labels,3.0,0.013547996251741745,24.387112829705146,157.87338089117685
2020-11-01,Second Class,Home Office,Furniture,Chairs,,0.11098608096647472,91.25549821475403,209.1958192463357
2020-11-02,Same Day,Corporate,Technology,Chairs,4.0,0.1155373982940357,122.22132551252267,257.45966706560733
2020-11-03,First Class,Corporate,Furniture,Storage,7.0,0.3359463717993642,168.33072896520193,356.98155584294193
2020-11-04,First Class,Home Office,Furniture,Chairs,4.0,0.009855268877182077,109.07283849481203,271.910075405799
2020-11-05,First Class,Corporate,Technology,Storage,9.0,0.05205429099228692,140.2803842607895,509.67083574089816
2020-11-06,Second Class,Consumer,Furniture,Bookcases,1.0,0.3999580426865947,-9.98209126135675,26.654772285710123
2020-11-07,Standard Class,Home Office,Office Supplies,Chairs,8.0,0.0892723310271668,65.38936860494748,309.156958696152
2020-11-08,Same Day,Corporate,Technology,Bookcases,7.0,0.32637305392593735,-47.667095043226674,332.1236512530071
2020-11-09,First Class,Consumer,Technology,Bookcases,2.0,0.11909139052336326,11.669716130405753,137.8078716319337
2020-11-10,First Class,Home Office,Office Supplies,Chairs,8.0,0.04972069637967258,131.61542877825121,340.2113588590064
2020-11-11,Standard Class,Consumer,Furniture,Bookcases,1.0,0.12158609549972704,197.95248783734087,182.4951673924585
2020-11-12,First Class,Consumer,Technology,Chairs,11.0,0.3611334659278296,-25.205475103196022,474.2380728588906
2020-11-13,Same Day,Consumer,Technology,Chairs,12.0,0.4278482340531429,50.37357896532207,586.0291562862056
2020-11-14,Second Class,Corporate,Office Supplies,Chairs,9.0,0.4151099322834958,150.01774217478987,361.67002401308076
2020-11-15,First Class,Home Office,Office Supplies,Labels,9.0,0.1985917648092274,1.0089086572247083,294.48910842491193
2020-11-16,Same Day,Home Office,Furniture,Bookcases,2.0,0.3340425682853231,88.77123732557155,116.20964586530883
2020-11-17,First Class,Corporate,Technology,Tables,7.0,0.10249214770791049,133.2678240074187,403.65107878724916
2020-11-18,Standard Class,Home Office,Furniture,Chairs,14.0,0.14657386513050663,103.99636256504476,602.03714149639
2020-11-19,First Class,Consumer,Furniture,Bookcases,10.0,0.4481679092605599,-2.9938163461459695,388.26591095065226
2020-11-20,First Class,Home Office,Office Supplies,Storage,3.0,0.006500961755368018,38.84614217143485,146.02681996960473
2020-11-21,Second Class,Corporate,Technology,Chairs,7.0,0.04275426542723404,145.9479461213493,442.866280588981
2020-11-22,Standard Class,Consumer,Technology,Chairs,12.0,,88.55662853300416,582.1434611371594
2020-11-23,Standard Class,Corporate,Technology,Tables,10.0,0.013266101936909858,-48.692596614271814,462.6347368860291
2020-11-24,Second Class,Consumer,Office Supplies,Labels,9.0,0.09071771754489866,140.24769000702346,380.4308945916038
2020-11-25,First Class,Consumer,Office Supplies,Labels,4.0,0.2915207804848461,-41.17216126494023,102.06817297940862
2020-11-26,Same Day,Home Office,Office Supplies,Chairs,12.0,0.21071227529624897,136.43344568280804,438.4153678159872
2020-11-27,Standard Class,Consumer,Office Supplies,Bookcases,1.0,0.4463358555384874,0.6201400413093552,22.320893337428213
2020-11-28,Standard Class,Corporate,Office Supplies,Storage,2.0,,189.51837002984504,169.73086149452794
2020-11-29,First Class,Home Office,Technology,Storage,1.0,0.17090867584893799,41.98518782552112,95.15514595973926
2020-11-30,First Class,Corporate,Furniture,Bookcases,14.0,,31.732904084519774,512.1306557041958
2020-12-01,Standard Class,Consumer,Technology,Chairs,12.0,0.18984620408363345,-12.777987416888834,522.2123828304909
2020-12-02,First Class,Corporate,Furniture,Storage,5.0,0.29514747125740387,26.401053872553717,201.54847625339295
2020-12-03,Same Day,Corporate,Office Supplies,Labels,5.0,0.13403182041143813,169.16269045705013,280.3318949084523
2020-12-04,Standard Class,Consumer,Furniture,Bookcases,11.0,0.312074453924567,199.08358440681184,459.38424995644453
2020-12-05,Same Day,Home Office,Technology,Tables,7.0,,42.07738262671208,355.5735051807614
2020-12-06,Same Day,Corporate,Technology,Chairs,9.0,0.2760235904259901,62.15265773863564,447.9490126963704
2020-12-07,First Class,Consumer,Furniture,Bookcases,9.0,0.21806326456765834,130.51773455068425,445.21929638274526
2020-12-08,Same Day,Home Office,Office Supplies,Storage,3.0,0.14723287977095884,171.54894511626864,203.3507483467812
2020-12-09,First Class,Home Office,Office Supplies,Chairs,3.0,0.47422665348107834,98.26108354669603,149.36765612005874
2020-12-10,Second Class,Home Office,Technology,Labels,3.0,0.3818028970798804,47.88142454445733,173.58556536598988
2020-12-11,First Class,Corporate,Furniture,Chairs,4.0,0.07005658788322627,53.15546021215593,170.96074172161136
2020-12-12,Same Day,Corporate,Office Supplies,Chairs,8.0,,123.90453662420171,323.8930138498399
2020-12-13,Second Class,Corporate,Office Supplies,Labels,6.0,0.24371559912475682,-49.19543409893033,185.3386531471849
2020-12-14,First Class,Home Office,Technology,Labels,8.0,0.4472761134470457,104.89733436496016,427.88642863126734
2020-12-15,Same Day,Corporate,Office Supplies,Chairs,1.0,0.3999276279736576,38.87325261033935,137.96861763653044
2020-12-16,Standard Class,Consumer,Furniture,Labels,8.0,0.21260675223461672,148.54933281927106,349.33173239620214
2020-12-17,Standard Class,Corporate,Technology,Bookcases,4.0,,-26.75234004421696,249.9942975571078
2020-12-18,First Class,Corporate,Technology,Labels,11.0,0.13433867969247304,97.05056673709763,574.3424650112944
2020-12-19,First Class,Home Office,Furniture,Labels,1.0,0.27081710733043346,70.24322247153094,99.78647859078232
2020-12-20,Standard Class,Corporate,Technology,Chairs,8.0,0.31673910991307364,110.58138147630686,432.70653484082123
2020-12-21,Same Day,Consumer,Office Supplies,Bookcases,4.0,0.12894384271660114,-33.78660137925792,131.72758837075006
2020-12-22,Same Day,Home Office,Office Supplies,Tables,6.0,0.06967803703641207,94.99594685703283,259.1335111601
2020-12-23,Same Day,Consumer,Furniture,Tables,8.0,0.41746511839964956,90.37114698988094,348.02923636643567
2020-12-24,First Class,Home Office,Office Supplies,Storage,4.0,0.49220109035177606,90.16502360404274,135.51892883341017
2020-12-25,Second Class,Home Office,Furniture,Labels,14.0,0.2628450911513429,100.8719166491137,593.1630325598579
2020-12-26,Second Class,Corporate,Furniture,Labels,3.0,,119.11698430659055,200.65063976317504
2020-12-27,Second Class,Consumer,Office Supplies,Bookcases,14.0,0.13615366325968448,151.24724992019244,509.4068718533206
2020-12-28,Second Class,Home Office,Furniture,Tables,9.0,0.009195338273733367,17.45518003205359,372.8077990287372
2020-12-29,Second Class,Corporate,Office Supplies,Storage,,0.4571494032802495,156.26235254501552,197.55922028173427
2020-12-30,First Class,Home Office,Technology,Bookcases,9.0,0.05887554144507057,74.56392056586341,475.6877043981002
2020-12-31,First Class,Home Office,Technology,Labels,13.0,0.2882582377571268,-30.73543021641721,597.9755334802711
2021-01-01,Second Class,Home Office,Furniture,Tables,2.0,0.137027610343603,-35.3622676890052,75.99697960682764
2021-01-02,First Class,Home Office,Office Supplies,Storage,14.0,0.2770890012578967,33.5595796740152,474.22932670969027
2021-01-03,First Class,Home Office,Office Supplies,Chairs,2.0,0.3257101941759321,146.2242442778669,164.2512574971443
2021-01-04,Second Class,Home Office,Technology,Tables,2.0,0.4148709018536008,126.92023368522894,198.94520332318262
2021-01-05,Same Day,Corporate,Technology,Storage,6.0,0.1032106358803016,147.15374116810162,379.7445280860364
2021-01-06,First Class,Home Office,Office Supplies,Bookcases,3.0,0.005497914329240239,79.31726411040233,192.48193671743527
2021-01-07,Same Day,Consumer,Furniture,Chairs,13.0,0.06844281503440364,60.049749488872635,543.1419440317749
2021-01-08,First Class,Corporate,Technology,Storage,9.0,0.45000932092405255,-13.136868323429013,429.3480693831405
2021-01-09,First Class,Consumer,Furniture,Storage,4.0,0.4369450387812576,32.04818840232788,151.95294257086354
2021-01-10,Second Class,Home Office,Furniture,Labels,1.0,0.29870655108515415,58.504841543468814,100.28187192076462
2021-01-11,First Class,Consumer,Technology,Tables,4.0,0.3002584302168267,-27.84989258009569,182.15526476593584
2021-01-12,Standard Class,Home Office,Furniture,Labels,1.0,0.33251833727312774,5.152988177802811,54.04089681941867
2021-01-13,Standard Class,Home Office,Furniture,Chairs,14.0,0.0876856393117248,99.55632351593471,596.8446475157624
2021-01-14,Second Class,Corporate,Office Supplies,Storage,5.0,0.4572059729624799,133.91577855979747,226.28209991218426
2021-01-15,Same Day,Corporate,Furniture,Labels,4.0,0.20938526244603656,199.5868778482374,270.5303318170759
2021-01-16,Same Day,Home Office,Office Supplies,Tables,8.0,0.19156926412474873,183.27833283588942,366.7765036688803
2021-01-17,Same Day,Corporate,Technology,Chairs,8.0,0.25945885264141877,110.64129988379787,470.93712582900076
2021-01-18,Standard Class,Consumer,Technology,Bookcases,7.0,0.023482983387527523,55.312013323518,410.0167020353107
2021-01-19,Same Day,Corporate,Office Supplies,Labels,3.0,0.0831416843780397,109.04434117705819,203.59109400066305
2021-01-20,Same Day,Corporate,Technology,Chairs,1.0,0.3690168082131852,146.412904520058,122.19398091823307
2021-01-21,Second Class,Consumer,Furniture,Bookcases,1.0,0.041399333962563234,-20.41595226915317,53.86727390460061
2021-01-22,Same Day,Corporate,Furniture,Labels,12.0,0.3015760547331941,52.47622242407206,497.18651690347167
2021-01-23,Standard Class,Home Office,Furniture,Chairs,11.0,0.12267455484066048,159.9505714089043,531.2287660709819
2021-01-24,Standard Class,Consumer,Technology,Chairs,3.0,0.19464780702098827,45.958237983261,217.9677518045513
2021-01-25,Standard Class,Home Office,Furniture,Labels,6.0,0.14434686838534994,92.96806780679663,285.96973454547873
2021-01-26,Second Class,Consumer,Technology,Chairs,7.0,0.17783635823247457,96.94234021554956,391.09656117732044
2021-01-27,Second Class,Home Office,Furniture,Storage,6.0,0.35952295259212275,-3.8809367165901634,195.3175531319839
2021-01-28,First Class,Home Office,Office Supplies,Labels,14.0,0.1485608578115875,40.5588604130721,467.57392230415985
2021-01-29,Same Day,Corporate,Technology,Chairs,14.0,0.2832023201484486,33.62782218548304,688.4250892894856
2021-01-30,Second Class,Home Office,Technology,Bookcases,6.0,0.23802520109954983,-43.4508228669838,265.1421608719892
2021-01-31,Standard Class,Corporate,Furniture,Bookcases,6.0,0.33183558268132407,-43.95205902716119,223.6500081223035
2021-02-01,Standard Class,Consumer,Technology,Storage,13.0,0.468414869662379,157.92426091894336,663.3105813732776
2021-02-02,Second Class,Home Office,Technology,Labels,3.0,0.36628604860512515,18.267702493203103,163.98638695052023
2021-02-03,Second Class,Home Office,Office Supplies,Chairs,6.0,0.10747018929537838,79.51969155970386,236.05899905400076
2021-02-04,Second Class,Consumer,Office Supplies,Chairs,8.0,,24.68139339719326,302.4857289382104
2021-02-05,First Class,Consumer,Furniture,Bookcases,11.0,0.13113202214991254,185.16981127883514,465.64898400641187
2021-02-06,Standard Class,Home Office,Office Supplies,Storage,11.0,0.2975389653501274,14.824189716443442,353.92027515996926
2021-02-07,First Class,Consumer,Furniture,Bookcases,2.0,0.025712906742125174,57.414203184733765,115.52634604385156
2021-02-08,First Class,Corporate,Furniture,Bookcases,5.0,0.24818312360061817,168.18256262115045,313.3928592814497
2021-02-09,Same Day,Consumer,Furniture,Storage,,0.2984214244584446,160.48339169795216,619.9477004584218
2021-02-10,Standard Class,Consumer,Technology,Labels,1.0,0.1671219454084804,-3.4746455384306714,85.88390232925823
2021-02-11,Standard Class,Home Office,Office Supplies,Chairs,12.0,0.38545610187291096,150.6608274489276,477.20492808036033
2021-02-12,Second Class,Corporate,Furniture,Labels,1.0,0.0532991265668859,64.54672168447317,93.96511776905125
2021-02-13,Second Class,Consumer,Office Supplies,Tables,5.0,0.03756889086790438,70.7422180213388,266.5614838821901
2021-02-14,Same Day,Corporate,Furniture,Tables,12.0,0.3640943781018017,-16.630006896014052,455.9193900270205
2021-02-15,First Class,Corporate,Office Supplies,Tables,13.0,0.24774565810309923,-29.849621560718838,395.5695176649518
2021-02-16,Second Class,Corporate,Office Supplies,Storage,3.0,0.344201198213868,131.9848267434413,194.28469649399273
2021-02-17,Second Class,Home Office,Furniture,Bookcases,4.0,,74.11528808882494,187.1904068659925
2021-02-18,Standard Class,Consumer,Technology,Labels,3.0,0.1232010166195534,59.21267565379489,185.79595293438865
2021-02-19,Standard Class,Home Office,Office Supplies,Chairs,1.0,0.40955115883709986,132.37705716309918,93.06161823304558
2021-02-20,Second Class,Consumer,Technology,Tables,1.0,0.3997079394844896,141.37822474777744,115.13876426415945
2021-02-21,Standard Class,Consumer,Technology,Labels,12.0,0.3473482354272134,-10.27295808266161,528.9975445607428
2021-02-22,Same Day,Home Office,Furniture,Tables,12.0,0.13607256861498135,102.55628736941031,544.1325481651135
2021-02-23,Second Class,Corporate,Furniture,Tables,14.0,0.29511533343454355,-16.161479430578616,511.2306389338597
2021-02-24,Standard Class,Corporate,Furniture,Chairs,13.0,,137.8437715072614,575.923290273767
2021-02-25,Same Day,Consumer,Office Supplies,Storage,14.0,0.045791036663317075,114.23878906678488,511.13326353878716
2021-02-26,Standard Class,Home Office,Furniture,Bookcases,5.0,,189.15365527086448,242.29908285134977
2021-02-27,Standard Class,Corporate,Furniture,Storage,6.0,0.0684093154594807,-32.760495910894704,248.17996766643301
2021-02-28,Standard Class,Corporate,Office Supplies,Labels,3.0,0.4751186769104012,-35.73631971218642,36.37487294447112
2021-03-01,Second Class,Consumer,Office Supplies,Storage,12.0,0.22300288647897787,20.546768673300036,396.6004147670428
2021-03-02,First Class,Consumer,Furniture,Labels,9.0,0.09256646441930982,15.426420933976488,345.0902632484011
2021-03-03,Standard Class,Home Office,Furniture,Labels,5.0,0.27095047368917907,11.744699767999954,248.52282249969824
2021-03-04,Same Day,Consumer,Furniture,Bookcases,8.0,0.43647291793820414,176.56364513025918,400.8617852148036
2021-03-05,Second Class,Corporate,Furniture,Chairs,13.0,0.3661124432047806,12.386549962376527,489.6971064861397
2021-03-06,Second Class,Corporate,Technology,Bookcases,1.0,,17.987431532157743,88.93979192609976
2021-03-07,Same Day,Corporate,Technology,Storage,14.0,0.3293916833553587,139.84956560449092,700.0592949173948
2021-03-08,Standard Class,Corporate,Furniture,Labels,5.0,0.34613828225892623,62.434960612634995,237.47323965382674
2021-03-09,First Class,Home Office,Technology,Tables,3.0,0.42459782578265964,144.1776392387953,218.62524571550597
2021-03-10,Standard Class,Home Office,Office Supplies,Tables,12.0,0.12483400442959297,-33.65846060890369,385.9677708792622
2021-03-11,Same Day,Consumer,Technology,Labels,1.0,0.24471248182157024,71.89279841834608,131.92222102915136
2021-03-12,Second Class,Consumer,Technology,Bookcases,4.0,0.11060472090980111,-41.59659995417934,212.79106998752627
2021-03-13,First Class,Consumer,Furniture,Chairs,13.0,0.4938340039983235,-34.33669913616137,457.2227232885875
2021-03-14,Second Class,Home Office,Technology,Bookcases,5.0,0.47202966984330663,176.60936333610275,283.0039659591548
2021-03-15,Same Day,Corporate,Technology,Labels,7.0,0.01971340568425295,-15.188657220601208,336.23340491568484
2021-03-16,Standard Class,Consumer,Technology,Labels,1.0,0.35278758625784423,83.10517056880428,98.81964798670325
2021-03-17,First Class,Corporate,Technology,Chairs,3.0,0.4626241587078329,52.77390065017664,166.99198193983807
2021-03-18,Second Class,Consumer,Office Supplies,Storage,2.0,0.09028767256366677,36.83583156471067,96.7850740325102
2021-03-19,Second Class,Consumer,Furniture,Storage,9.0,0.28397261527631473,174.9583364218181,481.315440194846
2021-03-20,Second Class,Consumer,Furniture,Chairs,10.0,0.4577441487940209,-44.544150806127625,372.28139082260554
2021-03-21,Standard Class,Consumer,Office Supplies,Storage,6.0,0.01697298929289942,115.94742154389726,298.31877825050833
2021-03-22,First Class,Consumer,Technology,Tables,10.0,0.34871013362341996,190.8486085533876,561.9940281400267
2021-03-23,Standard Class,Corporate,Office Supplies,Storage,3.0,0.14867450368627538,90.0420458654605,165.9093931660797
2021-03-24,Standard Class,Consumer,Technology,Storage,,0.4621980976882652,184.20561550827296,436.8446287848653
2021-03-25,Standard Class,Corporate,Office Supplies,Storage,14.0,0.4855291225826839,-36.93553017849406,404.5289330228618
2021-03-26,Same Day,Home Office,Furniture,Tables,8.0,0.47213324455671696,54.69832976854035,323.2908912314535
2021-03-27,Same Day,Consumer,Furniture,Storage,2.0,0.23710710832873189,15.039447740512784,80.97380152775072
2021-03-28,Same Day,Corporate,Furniture,Tables,6.0,0.4310213254946567,132.70524124518244,295.9340164180234
2021-03-29,First Class,Home Office,Technology,Chairs,,0.4222746992675352,195.32427262431167,417.3294854089073
2021-03-30,Standard Class,Home Office,Technology,Bookcases,2.0,0.15955023662162782,14.132515611061947,92.95508298582038
2021-03-31,Standard Class,Home Office,Office Supplies,Chairs,11.0,,113.54365036851863,378.11835126113544
2021-04-01,Same Day,Corporate,Office Supplies,Bookcases,10.0,0.01850381735774631,-0.4755918100649694,339.63971169075995
2021-04-02,Standard Class,Consumer,Furniture,Chairs,2.0,0.2981349392410265,91.33256364290247,175.60654104415238
2021-04-03,Standard Class,Consumer,Technology,Bookcases,10.0,0.11500441864385152,65.98312167208405,532.622181462332
2021-04-04,Second Class,Corporate,Office Supplies,Bookcases,1.0,0.060283442888639405,193.00133240788426,143.76269053308036
2021-04-05,Standard Class,Consumer,Technology,Labels,8.0,0.03847660081460458,102.13181817411663,466.93897479395065
2021-04-06,Second Class,Corporate,Technology,Bookcases,1.0,0.3481443879390699,37.37659302170469,47.92777793817805
2021-04-07,Standard Class,Consumer,Furniture,Bookcases,9.0,0.16993748188403307,-21.476053778016656,367.92204600032983
2021-04-08,First Class,Home Office,Furniture,Labels,11.0,0.3623833857643807,-12.188292816266362,394.24502197907117
2021-04-09,Same Day,Consumer,Technology,Storage,6.0,,6.329232487808774,318.0240754291738
2021-04-10,Second Class,Corporate,Technology,Storage,7.0,,12.7416653350745,382.12224872685056
2021-04-11,Same Day,Corporate,Technology,Labels,13.0,0.2697456461876686,162.65401446028446,663.6091712396905
2021-04-12,Second Class,Home Office,Technology,Tables,10.0,0.39536158241948177,90.30569707063123,477.6743265911076
2021-04-13,Second Class,Corporate,Furniture,Bookcases,7.0,0.15937625146603496,80.8477278435916,314.8142522482722
2021-04-14,Second Class,Consumer,Office Supplies,Bookcases,10.0,0.31294568821850455,-21.307782032695634,328.81911718218805
2021-04-15,First Class,Consumer,Furniture,Labels,3.0,0.44298887411809357,165.03492333735875,165.83165274733318
2021-04-16,Standard Class,Home Office,Office Supplies,Labels,2.0,0.3079315940911523,130.70357580212092,87.91551652973385
2021-04-17,Second Class,Corporate,Technology,Tables,,0.11647973737681688,-33.08290952499961,417.7873943316385
2021-04-18,First Class,Home Office,Office Supplies,Storage,8.0,0.01220039077826901,126.95877430744216,363.29416407411253
2021-04-19,Second Class,Consumer,Furniture,Chairs,13.0,0.43504943695046494,85.8845543356615,541.4425684675609
2021-04-20,Standard Class,Home Office,Furniture,Storage,12.0,0.010634705425193569,-29.568663563305435,456.8889704341199
2021-04-21,Second Class,Corporate,Technology,Bookcases,,0.4373508363420997,64.57516038216411,480.32396441455205
2021-04-22,First Class,Home Office,Furniture,Labels,7.0,0.264468567013606,71.17407178251175,334.21819387501023
2021-04-23,Standard Class,Corporate,Technology,Tables,9.0,0.4695338492564481,-8.55636495918106,366.3735986008562
2021-04-24,First Class,Corporate,Furniture,Storage,4.0,0.3993916178868327,186.4245367500706,239.50269108269185
2021-04-25,Standard Class,Consumer,Furniture,Tables,13.0,0.49896705526666874,162.49384287016548,553.158693706917
2021-04-26,Standard Class,Consumer,Technology,Storage,4.0,0.17535590772585508,117.25558433227707,280.0765758192537
2021-04-27,Same Day,Consumer,Office Supplies,Bookcases,1.0,0.38359414446556345,65.5738902501518,64.23139681470191
2021-04-28,Same Day,Corporate,Furniture,Chairs,8.0,0.20096545680462108,52.94138539612713,345.06296725171825
2021-04-29,Same Day,Home Office,Office Supplies,Tables,14.0,0.23993781015195442,112.74336678773855,452.611355310414
2021-04-30,Standard Class,Corporate,Furniture,Tables,14.0,0.31375273160918504,86.35796735172636,552.6387422682677
2021-05-01,Second Class,Consumer,Furniture,Chairs,12.0,0.4368385570931694,-34.4317235295286,430.17045677700804
2021-05-02,First Class,Consumer,Furniture,Tables,3.0,0.49204173459964756,78.12566219258292,128.2127769512331
2021-05-03,First Class,Home Office,Furniture,Tables,7.0,0.3841367069322591,151.60090430820986,340.566465892671
2021-05-04,First Class,Consumer,Office Supplies,Storage,12.0,0.20888339108366688,64.80996939923952,430.45409560730707
2021-05-05,Same Day,Consumer,Office Supplies,Storage,2.0,0.2106785011385351,-37.010855611432895,63.57573806327474
2021-05-06,Standard Class,Consumer,Furniture,Chairs,2.0,0.36879115079444574,146.56954984600827,161.81493526349098
2021-05-07,Same Day,Home Office,Furniture,Bookcases,7.0,0.11938857288415117,0.3409455339935974,270.97696417288944
2021-05-08,Second Class,Corporate,Office Supplies,Tables,6.0,0.05523705656569733,14.65520872200969,227.67167311051415
2021-05-09,Standard Class,Consumer,Technology,Bookcases,,0.17731107882038827,-8.823411641926029,175.0615096887826
2021-05-10,First Class,Home Office,Technology,Chairs,9.0,0.14361949582704087,32.55376621787438,460.0543927456018
2021-05-11,Same Day,Consumer,Office Supplies,Chairs,10.0,0.14815406022799504,139.18787642215875,393.0479067970012
2021-05-12,Same Day,Home Office,Furniture,Storage,14.0,0.11680387552495497,79.84646487598434,586.7271729713125
2021-05-13,Second Class,Consumer,Furniture,Tables,13.0,0.02104659481818094,1.2203185376781391,530.7976955997533
2021-05-14,Second Class,Home Office,Technology,Labels,6.0,0.008936967366706905,169.45751953801022,362.8362374607849
2021-05-15,Same Day,Consumer,Technology,Chairs,,0.4938611948680158,169.8954637378823,558.7430936812575
